Date,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,WSL,Wind,total_all_fuels
2022-07-04,2250.477954,213529.670262,91799.348388,483466.451373,1837.342182,119362.095109,1369.553901,96734.98251,-1328.576332,407547.352501,1416568.6978479999
2022-07-05,2373.783032,222824.727391,128241.54811,525477.676683,1903.796794,119329.918929,1872.080799,90592.647023,-1916.140702,399306.66405,1490006.7021090002
2022-07-06,2335.292767,231269.620764,138172.191487,560773.973121,1755.162365,119299.947232,2149.0161,97767.24817,-2377.451167,348826.319978,1499971.3208169998
2022-07-07,2377.040188,235802.840331,173297.501122,561820.497275,1749.918014,119204.553973,1680.331909,103660.677591,-2076.091243,303234.000867,1500751.270027
2022-07-08,2448.298087,228393.83063,228522.543729,601612.343725,1958.754715,119167.150038,2578.601762,102268.60392,-2298.895505,231796.733459,1516447.96456
2022-07-09,2461.199109,241708.365966,251426.54185,640472.74959,2151.894564,118934.693221,2635.995093,88359.977946,-2268.622024,146128.097841,1492010.893156
2022-07-10,2327.779612,250024.841096,244483.033763,654025.964883,2116.269424,118972.745302,1942.265781,99496.160832,-2406.288585,112303.508376,1483286.2804840002
2022-07-11,2563.650062,262524.184827,238749.513816,641311.093914,2359.269376,118964.103895,1267.657892,104622.776901,-2017.087124,164313.114436,1534658.2779949997
2022-07-12,2340.742073,255858.077579,205546.420345,614916.242569,1954.931921,118900.742405,2338.925869,93613.659952,-2209.838992,227464.423764,1520724.3274849996
2022-07-13,2444.261265,258510.203802,254106.423469,658358.189657,2151.967365,118796.237431,3014.155835,86205.116502,-2477.706872,128795.616826,1509904.4652800001
2022-07-14,2307.231637,223323.087829,153839.735539,618688.906856,2065.226229,118829.097086,902.275665,89798.315197,-2316.676746,210882.093943,1418319.293235
2022-07-15,2536.17558,234275.10163,130160.603065,612621.150758,2171.071198,119138.882112,1270.246284,104803.218733,-1132.291211,150191.248064,1356035.4062130002
2022-07-16,2485.116817,233258.789459,145996.620725,549984.055882,1952.486789,119133.78116,1469.565259,107396.297509,-1535.435475,237942.494509,1398083.772634
2022-07-17,2479.743334,225891.423142,163711.372376,560918.503122,2129.358317,119005.808274,1886.222536,96853.867192,-1876.48859,258950.990137,1429950.79984
2022-07-18,2509.192925,231940.359131,201866.713288,606974.589318,2112.865878,118990.391777,2615.471589,103799.078536,-2234.236037,245871.69094,1514446.1173450002
2022-07-19,2376.448701,235562.162721,161288.881641,545204.220977,2208.820167,119018.753145,1569.558895,102019.302909,-2266.733619,393126.119061,1560107.534598
2022-07-20,2495.344769,241775.36098,212753.827754,579856.511458,2030.427496,119131.352951,2703.961776,86989.237775,-2301.896885,320499.929014,1565934.0570880002
2022-07-21,2273.602796,251127.428677,176396.605703,631870.462581,1677.51126,119068.716834,1324.551866,72029.03851,-2317.961548,271870.491912,1525320.4485910004
2022-07-22,1716.067633,234911.725027,117128.881915,581288.114919,1667.625938,119026.128807,1096.20267,87169.242728,-1427.107618,308488.566776,1451065.448795
2022-07-23,1763.171136,217770.667851,93528.94393,502110.705516,1636.868283,119058.168758,1352.922643,101428.38542,-1440.914678,391925.157909,1429134.076768
2022-07-24,2520.331825,225927.191308,122086.958439,519455.987215,1681.777987,119024.385878,1367.392653,99886.93445,-1516.633821,367490.877863,1457925.2037969998
2022-07-25,2501.981208,217898.084828,145495.686079,552746.412843,1774.307322,118960.134658,1555.800859,102770.939913,-1897.148805,377976.287611,1519782.4865160002
2022-07-26,2378.247931,208654.219497,163443.954068,549966.051056,1509.19369,118994.931476,2202.542901,102029.405514,-2406.030777,368246.600757,1515019.1161130003
2022-07-27,2310.048142,197639.819814,167122.088373,589086.771198,1443.883289,119052.041845,1978.129551,98752.808075,-2562.808438,326673.800949,1501496.582798
2022-07-28,2276.186311,197565.541563,168115.793885,598683.331586,1377.6262,119008.371124,2100.810806,102696.68826,-2570.145603,299982.416796,1489236.620928
2022-07-29,2086.870144,223080.095101,159373.953587,602426.409047,1338.84864,118964.550931,1540.582284,95216.184071,-1940.704075,279952.430571,1482039.220301
2022-07-30,2327.336844,205895.645417,155045.547677,605584.90168,1278.04315,118966.1719,1566.679971,96942.309938,-1823.915778,251776.719393,1437559.4401920002
2022-07-31,2444.408284,215197.26818,126806.119366,544819.717772,1176.433602,118970.699743,1498.25743,96480.642847,-1896.047069,342792.466617,1448289.9667719998
2022-08-01,2372.020922,231588.841255,133824.683311,553588.616353,1253.862326,119116.790131,1744.788896,95895.0904,-2335.222001,346399.748849,1483449.220442
2022-08-02,2358.405929,227633.524232,115097.721749,533512.281354,1185.805843,119156.576516,2023.61091,100737.271082,-2124.589848,435080.313839,1534660.9216059998
2022-08-03,2326.04364,228225.894792,144964.03536,514177.390521,1259.398725,119235.419526,2234.173007,94602.650938,-2719.672908,440527.918984,1544833.252585
2022-08-04,2346.691747,223616.936876,185874.054958,566807.463498,1197.480584,119242.868872,1816.864617,96504.087448,-2231.982362,328486.341595,1523660.807833
2022-08-05,2521.454648,217582.840552,162832.002684,604742.414122,1280.730467,119251.763042,1465.880409,93069.16525,-2224.014248,264050.408906,1464572.645832
2022-08-06,2392.525578,208303.864144,95689.386357,536984.068149,1172.060549,119235.784822,1416.502445,91997.33054,-1567.438783,322044.986174,1377669.069975
2022-08-07,2523.202733,209972.262656,120373.666967,552075.673201,1152.561147,119164.897903,1601.709846,97837.145317,-1702.757049,299462.930958,1402461.293679
2022-08-08,2535.065062,204533.371289,206991.405627,626351.160156,1024.684925,119029.116902,2007.491929,96822.85412,-2117.921372,212353.480025,1469530.708663
2022-08-09,2539.745636,217149.408652,207407.331753,655631.879367,1239.363129,118926.571907,1658.939608,82876.390965,-2764.892476,159572.329181,1444237.0677220002
2022-08-10,2495.493792,214874.706645,213136.148361,660435.048313,1244.783678,118935.277118,1106.992387,76026.68762,-1430.655529,121422.264242,1408246.746627
2022-08-11,2437.584051,206836.909922,222292.66314,665991.007088,1174.946965,118917.201354,2078.284999,79973.039877,-1655.59326,92258.511383,1390304.555519
2022-08-12,2660.294096,219110.90768,205505.809402,651701.183666,1223.442187,119044.463038,1716.518952,90042.875469,-2034.34061,118118.844698,1407089.998578
2022-08-13,2615.257194,227152.319635,184100.81132,646099.384759,1113.908711,119133.630626,1579.904023,89591.128723,-2013.626554,108577.400027,1377950.118464
2022-08-14,2539.6408,217863.815419,138635.059249,581957.528169,1111.225618,119276.954523,1413.157083,88726.973562,-2130.15473,189593.844074,1338988.043767
2022-08-15,2546.112031,214958.994927,135470.153946,570284.637808,1042.769677,119126.605802,1804.022984,85393.795805,-2204.474874,289923.201994,1418345.8201000001
2022-08-16,2483.781397,234037.280173,208336.265641,626275.784923,1084.245395,119118.370765,2141.378729,64053.740125,-2309.268601,184271.653805,1439493.232352
2022-08-17,2542.397521,242637.615783,214683.186775,630988.765159,1050.792207,119192.077399,1899.196582,82487.095452,-2209.016198,177243.00205,1470515.11273
2022-08-18,2141.446686,223257.081035,150513.343047,635503.108755,525.103203,119045.411945,1068.655273,70985.397037,-1798.743095,130444.897824,1331685.7017100002
2022-08-19,1928.01384,216917.899867,102405.36079,615086.480037,451.923938,119317.585572,1368.694505,64775.823092,-1852.674307,141920.261932,1262319.3692660003
2022-08-20,1649.069022,216942.721683,81929.854044,569274.196544,502.163777,119435.505535,1476.062149,58103.5987,-1606.103114,249600.265471,1297307.333811
2022-08-21,2019.154945,224222.945419,83001.221991,598467.148747,478.468323,119468.169348,1928.695323,57174.874152,-2132.398063,186017.425555,1270645.70574
2022-08-22,2026.535271,214013.423692,96172.474974,603131.176974,664.20358,119458.830464,1483.028331,47250.494096,-1909.625964,198939.783801,1281230.3252190002
2022-08-23,2059.242981,205618.433596,122615.15037,658269.554351,355.61512,119527.094456,2095.743268,56920.283983,-2578.886875,80033.687524,1244915.918774
2022-08-24,2123.349221,207783.356928,129397.835685,665845.868362,400.885451,119579.801257,1600.559094,66057.539936,-2115.636144,77542.775584,1268216.3353739998
2022-08-25,2119.162615,222191.560116,155100.257583,675302.758185,372.441571,119669.537705,1550.707322,71108.27484,-1990.246677,53991.709355,1299416.1626150003
2022-08-26,2119.936162,215181.066722,152116.540956,663963.550078,421.028218,119506.436313,1666.864376,80532.610883,-2379.796551,91682.158468,1324810.3956249997
2022-08-27,2118.136314,203212.050297,91601.228056,582917.288473,366.744668,119215.563467,1536.857502,90919.475268,-1829.701035,236324.475245,1326382.1182550003
2022-08-28,2118.254193,211928.548424,87540.42669,536993.232906,313.572782,119206.321965,1499.285536,89630.024123,-1935.242952,318856.789449,1366151.213116
2022-08-29,2107.516946,229064.816245,85073.490404,605976.213245,378.40569,119397.749362,1278.574124,75217.842064,-1978.540008,241649.605667,1358165.673739
2022-08-30,2111.495442,242090.436553,98179.360242,631573.979123,309.89065,119395.890015,1026.892133,46996.608421,-1552.128605,116940.261731,1257072.685705
2022-08-31,2240.133049,250394.744015,136030.00109,658901.810793,579.305553,119398.999521,1642.350827,42872.108778,-1766.698417,62040.00868,1272332.7638890003
2022-09-01,2332.695573,225426.697921,126681.077488,645499.114469,880.195212,119341.309541,1216.896332,42071.581415,-1749.378764,80467.118339,1242167.3075259998
2022-09-02,2380.457983,218401.00626,107678.656631,608926.358812,756.438938,119344.86172,1388.361706,55916.425894,-1717.647581,122278.588467,1235353.5088300002
2022-09-03,2299.820269,218394.665926,98586.752319,613724.100391,540.9725,119220.732964,906.422308,68196.091353,-1384.664062,76236.584574,1196721.4785419998
2022-09-04,2366.072262,210551.083922,68889.340423,560944.523212,518.097577,119230.075994,1054.067099,76950.310969,-1424.039507,84467.985542,1123547.517493
2022-09-05,2307.798573,219862.138312,87104.309666,543012.900789,449.041844,119122.577679,1400.902819,83875.90264,-1596.666037,121932.32549,1177471.2317749998
2022-09-06,2303.823108,233856.039616,147119.320908,608082.19807,332.288555,89513.922792,1885.273639,86803.9485,-2043.667356,103702.19316,1271555.340992
2022-09-07,2105.041635,242303.181049,122236.537341,625664.301645,714.198916,89400.951688,1347.521643,87546.937575,-2032.011481,113307.158571,1282593.818582
2022-09-08,2222.419631,248119.340412,140495.407542,621222.790196,542.109146,89327.943351,1545.271859,92560.66011,-1830.370432,65633.652562,1259839.2243770002
2022-09-09,2236.752831,240605.653443,96713.42629,563783.179959,554.885406,89285.400387,1726.458701,92448.413115,-2567.281795,166105.924894,1250892.8132309997
2022-09-10,2250.741676,232340.723833,77864.306325,537676.810017,667.113838,89197.198362,1478.543318,91961.182845,-1748.221905,189369.884745,1221058.283054
2022-09-11,2246.269653,225845.814763,84612.312522,538838.526083,394.531994,89206.005135,1723.615752,75532.365987,-1671.173867,169931.155139,1186659.4231609998
2022-09-12,2132.4293,218196.814076,98378.76226,612252.645322,307.093957,92586.860244,1730.069203,91362.945827,-2386.869598,105238.722955,1219799.4735459997
2022-09-13,2188.677616,194948.221483,77363.327881,528278.690992,402.107381,102718.889913,1682.237572,91466.548402,-2006.925859,237596.328688,1234638.104069
2022-09-14,2168.269749,179352.564354,47349.722943,482748.053164,559.168878,109001.30026,1661.9407,82977.169751,-2158.990118,315453.092823,1219112.292504
2022-09-15,2226.502997,195609.278489,51689.531603,450873.247632,405.290878,119663.628673,1904.026135,91996.288422,-2194.998042,306690.80009,1218863.596877
2022-09-16,2341.728581,204707.99416,62496.740072,464282.41835,404.987439,119725.915861,1740.23821,89521.700598,-2270.603279,348295.631717,1291246.751709
2022-09-17,2382.464851,190591.81405,65233.226564,457569.518128,493.310375,119576.447817,1615.006457,79613.236362,-2087.366624,397724.201362,1312711.859342
2022-09-18,2372.480307,200466.457259,87634.881463,488652.794228,768.675793,119530.418421,1674.588409,83491.015188,-2218.25296,333848.924696,1316221.9828040001
2022-09-19,2404.994466,202268.850861,123226.177215,577279.4883,807.123389,119471.799125,1892.957282,83182.950808,-2151.468131,258202.912698,1366585.786013
2022-09-20,2273.535753,209451.146772,123295.884142,585774.304756,829.054006,119437.840156,1793.460468,89013.348647,-2213.254946,247176.625438,1376831.9451920001
2022-09-21,2340.985902,210284.434809,143252.930933,570841.942282,931.836058,119453.789701,1990.291336,95981.189751,-2253.170265,213930.560636,1356754.7911429997
2022-09-22,2358.373748,226481.386026,153045.625784,583549.985836,897.021244,119411.752685,2075.797117,95447.867034,-2181.697145,145864.927569,1326951.0398979997
2022-09-23,2368.81321,214079.204208,99747.648486,600049.495739,826.410414,119000.439486,2283.357674,95001.245395,-2612.327985,200677.522412,1331421.809039
2022-09-24,2343.1176,207566.129831,105073.690766,524815.878074,505.386423,118823.338225,1927.517955,94474.16803,-2457.545471,240053.697038,1293125.3784710001
2022-09-25,2433.968797,207862.387909,102469.681454,568622.197796,456.204482,118567.099282,2415.093574,77214.215052,-2856.167547,202791.809266,1279976.490065
2022-09-26,2398.561788,194926.564736,87549.013876,566304.282107,400.489592,118476.027743,2097.762517,93195.449341,-2232.803963,165058.702382,1228174.0501189998
2022-09-27,2392.072431,189243.938749,67430.543955,462516.608036,363.018731,118564.146366,2044.208484,95734.667638,-2479.284078,194350.171461,1130160.0917729998
2022-09-28,2060.576064,194893.583244,54544.308107,481071.168112,313.102503,118577.364935,1894.08719,95291.259114,-2056.418776,188903.034015,1135492.064508
2022-09-29,1958.644281,188345.107266,49823.7962,484350.790369,313.914411,118541.385009,1940.867892,95662.440708,-2430.806402,166325.918898,1104832.058632
2022-09-30,1768.134632,183121.088987,31825.913405,441037.477888,313.930811,118404.085635,2328.142761,94773.431842,-2707.014964,192913.059845,1063778.2508420001
2022-10-01,2574.910041,174029.304488,26419.693481,390033.623893,427.903533,117253.580753,2000.716818,95620.759512,-2199.399972,208321.853347,1014482.9458939999
2022-10-02,2660.065754,182410.844602,39459.966878,429179.630238,340.60856,118058.308858,1830.318573,89438.393899,-2059.56132,143673.595289,1004992.171331
2022-10-03,2464.066828,185804.898029,56211.58172,479021.382484,414.852127,118056.452431,2201.436397,84868.152978,-2651.070025,134910.364124,1061302.1170929999
2022-10-04,2474.218665,186103.755087,61770.972328,475029.886474,457.872116,117897.855906,1959.328911,80197.486037,-2544.853624,153659.929899,1077006.4517990001
2022-10-05,2461.929388,193234.852459,73743.77709,503177.029535,474.873661,117539.815918,1879.388163,75642.702755,-2010.964995,134957.771584,1101101.1755579999
2022-10-06,2468.518961,203598.255684,102362.538401,554283.598103,629.582848,117373.545002,2056.464514,70098.81157,-2246.260824,68504.579246,1119129.6335049998
2022-10-07,2475.358241,197565.322828,59394.885771,521319.149616,645.095471,113715.386011,1429.537493,50075.559475,-2386.634461,139998.340979,1084232.0014240001
2022-10-08,2582.369901,206797.696104,64335.220857,480172.755854,411.101093,88252.22775,1668.645338,57535.89517,-1569.844303,138724.345871,1038910.413635
2022-10-09,2652.365511,209938.159707,62520.934215,504360.422668,678.65037,88821.870485,1438.008456,55427.116723,-1815.614241,105791.233821,1029813.147715
2022-10-10,2464.506345,204916.840604,61073.681589,492854.520038,421.396443,88921.626119,1844.09701,58416.979184,-2016.460263,195570.565896,1104467.752965
2022-10-11,2402.409465,187812.748587,33668.48916,390142.491683,391.696541,88957.191078,2074.532891,66708.717087,-2359.82309,345520.250063,1115318.7034650003
2022-10-12,1781.969841,207689.583283,122863.105122,462406.984437,551.111585,88938.390477,2542.771963,83651.640104,-2469.85999,262496.773189,1230452.470011
